sha256,file_identifier,aesthetic_score,captions,rendered,voxelized,num_voxels,cond_rendered,local_path
1441c3a8f5a5497cb9f66eab0f39766fd364e754d9eece35a2e18fba12e2b788,2/B07YPLBD42.glb,5.36812686920166,"[""A dark grey rectangular utility cart with two raised-edged shelves, four caster wheels, elongated handle on one short side, square-hole side panels, and integrated storage compartments between shelves."", ""Dark grey utility cart with two raised shelves, four wheels, elongated handle, square-hole panels, and storage compartments."", ""Grey utility cart, two shelves, four caster wheels, handle, square-hole panels, and compartments."", ""Grey cart, two shelves, four wheels, handle, square-hole panels, and compartments."", ""Dark grey cart with shelves, wheels, handle, panels, and compartments."", ""Grey utility cart with shelves, wheels, handle, and compartments."", ""Cart with two shelves, wheels, handle, and compartments."", ""Grey cart with shelves, wheels, and handle."", ""Cart with shelves, wheels, and handle."", ""Cart with shelves and wheels."", ""Shelved cart with wheels.""]",False,False,0,False,raw/3dmodels/original/2/B07YPLBD42.glb
1445b8190ff1f50176e4452c371a7ff80398648dd7bdd725dd58c59d3fcf5d14,B/B07B4D46TB.glb,4.625643730163574,"[""A rectangular chair with straight lines, parallel armrests, and wide, flat backrest. It has two rectangular cushions with curved edges in light beige, smooth fabric. The chair has a deep square seat, visible seams, and a slight skirt at the base."", ""Rectangular chair with wide backrest, parallel armrests, two beige cushions with curved edges, deep seat, and base skirt."", ""Rectangular chair with parallel armrests, two light beige cushions, deep seat, and base skirt."", ""Chair with wide backrest, two beige cushions, deep seat, and skirt."", ""Wide backrest chair with two beige cushions and base skirt."", ""Chair with backrest, two cushions, and square deep seat."", ""Chair with beige cushions, deep seat, and skirt."", ""Wide backrest chair with deep seat."", ""Chair with parallel armrests, two cushions."", ""Chair with two beige cushions."", ""Beige cushioned chair.""]",False,False,0,False,raw/3dmodels/original/B/B07B4D46TB.glb
145ecb09c06111b0cefe59c7822b8412d3624b2bc812ef1a2abfdf10b7b5691e,C/B07K95NLNC.glb,4.754693031311035,"[""A modern, single-seater armchair with a rectangular, box-like shape, light grey upholstery, thick padded cushions with a tufted backrest, wide armrests, and four short, outward-tapering wooden legs."", ""Light grey, box-shaped, single-seater armchair with thickly padded, tufted backrest and wide armrests on four wooden legs."", ""Grey, single-seater, boxy armchair with thick cushioning, tufted backrest and broad armrests."", ""Box-like, grey armchair with tufted backrest and wide armrests."", ""Single-seater, grey armchair with tufted backrest."", ""Boxy, grey armchair with wide armrests."", ""Light grey, single-seater, boxy armchair."", ""Grey armchair with padded backrest."", ""Thickly padded, grey armchair."", ""Boxy, grey armchair."", ""Grey armchair.""]",False,False,0,False,raw/3dmodels/original/C/B07K95NLNC.glb
1471a17ba94c35e1fc9f7ddc1aa8c343d4ca644e5cff14a090abd77a672d7cfe,8/B073G94FW8.glb,4.619758605957031,"[""Modern lounge chair with smooth, clean lines, light pastel yellow upholstered cushions, a curved backrest, and thin metal legs in a polished silver or chrome finish."", ""Modern lounge chair with light pastel yellow cushions and silver metal legs."", ""Light pastel yellow, modern lounge chair with silver legs."", ""Lounge chair with pastel yellow cushions and thin metal legs."", ""Modern chair with yellow upholstery and metal legs."", ""Yellow, modern lounge chair with silver legs."", ""Pastel yellow chair with curved backrest."", ""Chair with yellow cushions and silver legs."", ""Yellow upholstered lounge chair."", ""Yellow chair with silver legs."", ""Yellow chair, silver legs.""]",False,False,0,False,raw/3dmodels/original/8/B073G94FW8.glb
147ec1105e55476da809e03a36f6cc54db0a4d6f09b5c5725279d7b4cbedcb36,7/B07QFB4HW7.glb,5.500500679016113,"[""Rectangular floor mat with a light blue background and a white, repetitive floral pattern forming medallion shapes evenly spaced in rows. The edges are straight with a one-inch plain border strip."", ""Rectangular floor mat, light blue, with white floral medallion patterns."", ""Light blue mat with white, floral medallion pattern."", ""Rectangular mat with floral medallion design."", ""Blue mat with white floral patterns."", ""Mat with medallion floral design."", ""Blue mat with floral pattern."", ""Rectangular floral mat."", ""Floral patterned mat."", ""Blue floral mat."", ""Floral mat.""]",False,False,0,False,raw/3dmodels/original/7/B07QFB4HW7.glb
14837ec7d90009abce3f90aaaec23cd1cd4e6bbbd50cdf22a27cadb7078c8ab0,K/B01LR5S6HK.glb,6.168315887451172,"[""A light blue hexagonal-ended dumbbell with a slightly tapered cylindrical handle and \""10LB\"" in white text on one end."", ""Light blue hexagonal-ended dumbbell, tapered handle, \""10LB\"" white text."", ""Blue hexagonal dumbbell with tapered handle, \""10LB\"" on end."", ""Hexagonal-ended dumbbell, tapered handle, \""10LB\"" inscription."", ""Light blue dumbbell with \""10LB\"" text."", ""Blue dumbbell with white \""10LB\""."", ""Hexagonal-end dumbbell with \""10LB\""."", ""Blue hexagonal dumbbell, \""10LB\""."", ""\""10LB\"" hexagonal dumbbell."", ""Blue \""10LB\"" dumbbell."", ""\""10LB\"" dumbbell.""]",False,False,0,False,raw/3dmodels/original/K/B01LR5S6HK.glb
1485800c0452989bf9d3bb8112d515368f5db6cb962b31b42d9a93541964bbee,R/B07DBF3TWR.glb,4.923514366149902,"[""A three-seater sofa with a rectangular base, solid frame, light cream fabric, overstuffed cushions, thick tapered armrests pointing outward, gently sloping padded backrest, and four short cylindrical legs."", ""Three-seater sofa, rectangular base, solid frame, cream fabric, thick armrests, padded backrest, and short cylindrical legs."", ""Three-seater, cream-colored sofa with tapered armrests and short, cylindrical legs."", ""Light cream three-seater sofa with thick armrests and short legs."", ""Cream three-seater with tapered armrests and cylindrical legs."", ""Rectangular-based, three-seater sofa with thick armrests."", ""Three-seater sofa with thick armrests and short legs."", ""Light cream, overstuffed three-seater sofa."", ""Three-seater with tapered armrests."", ""Cream three-seater sofa."", ""Three-seater sofa.""]",False,False,0,False,raw/3dmodels/original/R/B07DBF3TWR.glb
149d5081f44d9e95913dd7fdcb01ce062630da28578ae27fcd6bceca3acc0528,D/B082TCDJCD.glb,4.7979736328125,"[""A modern minimalist two-seater sofa with light beige fabric, rectangular shape, straight lines, wooden tapered legs, rectangle armrests and backrest with removable cushions, flat seat cushions, smooth upholstery, and a mid-century modern touch."", ""Modern minimalist two-seater sofa with light beige fabric and wooden tapered legs."", ""Light beige two-seater sofa with a minimalist design and wooden legs."", ""Beige, minimalist two-seater sofa with wood legs."", ""Minimalist light beige two-seater sofa."", ""Beige minimalist two-seater sofa."", ""Two-seater minimalistic beige sofa."", ""Minimalist beige double-seater."", ""Light beige double couch."", ""Beige two-seater."", ""Beige couch.""]",False,False,0,False,raw/3dmodels/original/D/B082TCDJCD.glb
14aac295a4240c6defdf61af96d6be5e29a72bc4358d355a3669225b46d8e32c,R/B084KCSRNR.glb,5.077744960784912,"[""Circular wooden decor piece with a plain top, intricate geometric design on the bottom, smooth continuous edge, and light natural wood tone."", ""Circular wooden decor with plain top, intricate geometric design on bottom."", ""Wooden decor piece featuring plain top and intricate designed bottom."", ""Circular decor item with simple top and geometric bottom."", ""Wooden piece with plain top and intricate bottom."", ""Decor piece with plain surface and decorative bottom."", ""Circular decor with intricate geometric bottom."", ""Wooden decor with plain top."", ""Circular item with geometric design."", ""Wooden piece with patterned bottom."", ""Circular wooden decor.""]",False,False,0,False,raw/3dmodels/original/R/B084KCSRNR.glb
14c000c3cedf4be0a00a452026e10893d4f36fd8d1a377b03f5f2e90194fa955,B/B07DBDN79B.glb,4.934884071350098,"[""A modern armchair with a boxy yet soft design, slightly inclined backrest, light gray button-tufted upholstery, wide deep seat with curved front edge, slightly inclined padded armrests, and short black tapered legs."", ""Modern armchair with soft design, inclined backrest, gray button-tufted upholstery, wide seat, padded armrests, and black legs."", ""Modern armchair with inclined backrest, gray upholstery, wide seat, padded armrests, and black legs."", ""Inclined backrest armchair, gray upholstery, wide seat, padded armrests, black legs."", ""Armchair with inclined backrest, gray upholstery, wide seat, black legs."", ""Inclined backrest armchair, gray upholstery, wide seat, black legs."", ""Armchair with gray upholstery and black legs."", ""Gray armchair with inclined backrest."", ""Gray armchair with black legs."", ""Gray armchair, black legs."", ""Gray armchair.""]",False,False,0,False,raw/3dmodels/original/B/B07DBDN79B.glb
14ea2c98a2bc0bae36d848596eb7028813415ae90e7598ed1dea233461d14ea2,L/B07B4L5FPL.glb,5.388162612915039,"[""A classic beige loveseat with wooden legs and casters, featuring two plush box-shaped seat cushions, two large padded back cushions, rolled arms, and a plush light beige fabric upholstery."", ""Beige loveseat with wooden legs, casters, two plush box cushions, large back pads, and light beige upholstery."", ""Classic beige loveseat featuring wooden legs, casters, plush cushions, and light beige fabric upholstery."", ""Beige loveseat with wooden legs, plush box cushions, large back pads, and light upholstery."", ""Classic loveseat with wooden legs and casters, plush cushions, and light-beige fabric."", ""Beige loveseat with wooden legs, casters, and plush cushions."", ""Classic loveseat with wooden legs, plush cushions, and light-beige fabric."", ""Classic loveseat with plush cushions and light beige fabric."", ""Beige loveseat with plush cushions."", ""Classic plush beige loveseat."", ""Beige loveseat.""]",False,False,0,False,raw/3dmodels/original/L/B07B4L5FPL.glb
14ed87a32b16a65c1af579aae474070d63ecc8ac376999ccbee763c83c268fab,F/B07HSFJ2PF.glb,4.805716514587402,"[""A light wood rectangular seat, curved metal back support, four straight metal legs with a front footrest, all in matte black."", ""Light wooden seat with curved metal back and straight legs with footrest."", ""Rectangular wooden seat with curved black metal back support and footrest."", ""Wooden chair with metallic back support and four legs."", ""Wood and metal chair with footrest."", ""Chair with wood seat, metal back, and footrest."", ""Light wood seat, curved metal back, four legs, footrest."", ""Wood seat, curved metal back, four legs."", ""Wooden seat with metal back and footrest."", ""Chair with metal back and footrest."", ""Wood chair, metal back, footrest.""]",False,False,0,False,raw/3dmodels/original/F/B07HSFJ2PF.glb
14f5fa25b17ca62484aa44ec24b9fec2d16d630254df4f5cd83bb90b9b71cee7,H/B073G7WN3H.glb,5.444552421569824,"[""Light beige cube-shaped ottoman with slightly rounded edges, adorned with a repeating ornamental circular medallion pattern in light gray and white, and a single row of small silver metal studs around the top edge."", ""A light beige, cube-shaped ottoman with rounded edges, ornamental medallion pattern, and silver stud accents."", ""Beige, cube-shaped ottoman with ornamental pattern and silver studs."", ""Cube-shaped ottoman with ornamental pattern and metallic studs."", ""Beige ottoman with pattern and silver studs."", ""Ottoman with rounded edges and patterned design."", ""Beige ottoman with silver studs."", ""Patterned, cube-shaped ottoman."", ""Ottoman with ornamental pattern."", ""Patterned beige ottoman."", ""Beige ottoman.""]",False,False,0,False,raw/3dmodels/original/H/B073G7WN3H.glb
14fb512d1edd87d6ec5f22ad9a245f12d735b082642a994ab6aa6d8b0bb81996,H/B071DZHLXH.glb,4.853031635284424,"[""A vertical shelving unit with a rectangular frame, four cylindrical metal posts, five evenly spaced metal wire mesh shelves, and four caster wheels with two locking brakes. The unit has a dark, glossy or matte black finish."", ""Vertical shelving unit, rectangular frame, four metal posts, five mesh shelves, four wheels, two with brakes, dark black finish."", ""Black vertical shelving with rectangular frame, four posts, five wire shelves, four caster wheels, two with brakes."", ""Dark black shelving unit with rectangular frame, five shelves, four posts, four wheels, two locking brakes."", ""Black shelving with rectangular frame, five mesh shelves, four posts, and wheels with two locking brakes."", ""Black vertical shelving with five shelves, four wheels, two with brakes."", ""Black rectangular shelving unit with five shelves, four wheels, two brakes."", ""Black shelving with five shelves, four wheels, two are brake-enabled."", ""Rectangular black shelving, five shelves, four wheeled."", ""Five-shelved black shelving unit with wheels."", ""Black five-shelf wheeled unit.""]",False,False,0,False,raw/3dmodels/original/H/B071DZHLXH.glb
14ff48cfef4156ae16293ca24443fa55b3cffd6e2e65bf987ec15a5ed764345f,Q/B07G2RJ6HQ.glb,5.029491901397705,"[""Modern two-seater sofa with light brown leather, featuring clean lines, two rectangular cushions for seat and back, wide arms with seam detail, slim angled silver metal legs, and uniform stitching for a cohesive minimalist look."", ""Modern two-seater sofa, light brown leather, wide arms, slim metal legs."", ""Two-seater, light brown leather sofa with slim legs."", ""Modern light brown leather two-seater with metal legs."", ""Leathered two-seater, wide arms, slim legs."", ""Brown leather two-seater, metal legs."", ""Simple modern two-seater, metal legs."", ""Leather two-seater, metal legs."", ""Modern two-seater sofa."", ""Brown two-seater sofa."", ""Two-seater sofa.""]",False,False,0,False,raw/3dmodels/original/Q/B07G2RJ6HQ.glb
1510b8d74fb27149197328c8fb47a83898fb2150bca51ccd6e7e477a5ea71ae5,T/B07BW8MJQT.glb,4.587930202484131,"[""Modern L-shaped sectional sofa with white fabric, four-seat main section with four backrest cushions, chaise lounge extending one seat length, five seat cushions, low arms the same height as back cushions, short sturdy legs."", ""L-shaped sofa with white fabric, four seats, chaise lounge, five cushions, same height arms and backrest."", ""White L-shaped sofa with four-seat main section, chaise lounge, and low arms with same height cushions."", ""White fabric Sofa in L-shape, four-seat, chaise lounge extension, low-armed with cushions."", ""Modern white 4-seat L-shaped sofa with chaise lounge, cushioned."", ""White L-shaped sofa with four seats, chaise lounge, and cushioned arms."", ""White sectional sofa with four seats, chaise lounge, low arms."", ""Four-seated L-shaped white sofa with a chaise lounge."", ""L-shaped white sofa with chaise lounge."", ""White L-shaped four-seater sofa."", ""White sofa, L-shaped.""]",False,False,0,False,raw/3dmodels/original/T/B07BW8MJQT.glb
151771b5f24ec1dd9ff907da0c139baaa0d50deb2b705c181d631d9a44eca0aa,H/B089L9L87H.glb,4.820516586303711,"[""Wall-mounted outdoor light fixture with a rectangular body, dark metallic gray color, square mounting plate, circular light cover, and visible wiring components."", ""Outdoor light fixture, wall-mounted, rectangular body, gray metal, square plate, circular cover, wiring."", ""Wall-mounted exterior light, gray metal, rectangular, square plate, visible wire."", ""Mounted outdoor lamp, gray, rectangular, square plate, wires."", ""Wall-mounted outdoor light, rectangular, gray, wires visible."", ""Wall-mounted exterior lamp, rectangular, gray, wired."", ""Outdoor rectangular light, gray, wiry."", ""Wall-mounted outdoor light, gray, wired."", ""Gray, rectangular outdoor lamp, wired."", ""Wall-mounted, gray, rectangular light."", ""Gray outdoor light, wired.""]",False,False,0,False,raw/3dmodels/original/H/B089L9L87H.glb
1545b1727c092ece4309751b237e770a29a4c3387a3e408fb8b37936a0f01f65,H/B075X4N3JH.glb,5.516303062438965,"[""A chair with a rectangular seat and rounded, tufted backrest, integrated armrests, thick foam cushion, angled wooden legs, light cream fabric upholstery, natural light wood grain, and matching fabric buttons."", ""Chair with rectangular seat, tufted back, integrated armrests, cushion, wooden legs, light cream upholstery."", ""Tufted chair with rectangular seat, cushion, integrated armrests, wooden legs, and light cream upholstery."", ""Chair with tufted back, integrated armrests, cushion, wooden legs, and cream fabric."", ""Chair with tufted back, armrests, cushion, and light cream upholstery."", ""Chair with integrated armrests, cushion, and cream fabric upholstery."", ""Chair with tufted back, cushion, and cream upholstery."", ""Chair with armrests, cushion, and cream upholstery."", ""Chair with cushion and cream upholstery."", ""Chair with cream upholstery."", ""Cream chair.""]",False,False,0,False,raw/3dmodels/original/H/B075X4N3JH.glb
1550e3219f6166f897b15fd1b1544bfbe27f04555fbac0098251556d7644a12d,Q/B07HSJDMXQ.glb,4.632880210876465,"[""Rectangular wooden sideboard with light beige color, four slender legs, flat top, left section has two open shelves, and right section is an enclosed cabinet."", ""Light beige wooden sideboard with four legs, open shelves, and closed cabinet."", ""Beige sideboard with open shelves and closed cabinet on legs."", ""Wooden sideboard with shelves and a cabinet, four legs."", ""Sideboard with open shelves, enclosed cabinet, four legs."", ""Beige desk with shelves and a closed cabinet."", ""Sideboard with shelves and a cabinet."", ""Beige sideboard with shelves, cabinet."", ""Sideboard with storage and legs."", ""Shelved sideboard with cabinet."", ""Sideboard with storage.""]",False,False,0,False,raw/3dmodels/original/Q/B07HSJDMXQ.glb
156271cfbc67f22a0cfa4c1eca8379db1ff50d04e1675b11444258744f04e322,M/B07J55BLDM.glb,4.705837249755859,"[""Modern armchair with smooth, rounded design, pale yellow fabric, moderately high backrest curving backward with concave top edge, integrated armrests curving downwards, slightly recessed seat cushion with rounded corners, and continuous exterior extending to the ground."", ""Modern yellow armchair with smooth design, high backrest, and integrated curving armrests."", ""Smooth, high-backed, pale yellow modern armchair with rounded design."", ""Armchair with high backrest, pale yellow fabric, and modern design."", ""Yellow armchair with smooth contours and high backrest."", ""Pale yellow, high-backed, modern armchair."", ""Yellow armchair with high, curved backrest."", ""Modern yellow armchair with integrated armrests."", ""Modern high-back yellow armchair."", ""Smooth, yellow, modern armchair."", ""Yellow armchair.""]",False,False,0,False,raw/3dmodels/original/M/B07J55BLDM.glb
1567a9955d862830188e0d11ee58b45ffe7f53a21ab6b2c285fd356987e55396,4/B07JPGP464.glb,5.388747215270996,"[""A cushioned chair with rectangular prism seat and backrest, both in alternating pink and white horizontal stripes; thick padding for comfort, backrest attached to seat via cloth ties at bottom corners."", ""Striped cushioned chair; rectangular prism seat, backrest; thick padding; backrest tied to seat."", ""Striped cushioned chair with tied backrest and thick padding."", ""Cushioned chair with striped pattern and tied backrest."", ""Chair with cushioned seat, striped pattern, and ties."", ""Cushioned striped chair with tied backrest."", ""Striped chair with cushioning and ties."", ""Cushioned, striped, tied-back chair."", ""Striped, cushioned chair with ties."", ""Striped, tied, cushioned chair."", ""Striped cushioned chair.""]",False,False,0,False,raw/3dmodels/original/4/B07JPGP464.glb
15788c6db3c45cc7bdac92937fa27a0b1f5ecba8480aa21caf348f2b05edbf0b,8/B082QBBYD8.glb,5.137603759765625,"[""A rectangular ottoman with a beige or light gray cushioned top and lower cushion, both with rounded edges and visible stitching, well-padded; supported by four slightly tapered wooden legs, medium to dark brown."", ""A beige rectangular ottoman, cushioned top and lower, with rounded edges and wooden legs."", ""Light gray ottoman, well-padded, rectangular with rounded edges, and wooden legs."", ""Beige ottoman with rounded edges, wooden legs, and visible stitching."", ""Well-padded, gray rectangular ottoman with wooden legs."", ""Beige cushioned rectangular ottoman with wooden support."", ""Rectangular ottoman with rounded edges and legs."", ""Cushioned ottoman with brown wooden legs."", ""Beige, well-padded, wooden-legged ottoman."", ""Gray cushioned ottoman with legs."", ""Well-padded ottoman.""]",False,False,0,False,raw/3dmodels/original/8/B082QBBYD8.glb
158b4a30182ea3bbcb0018abc3922cbb982dcefeeed82d5151005a4aaedb6bd3,R/B07DBHB67R.glb,5.246946334838867,"[""A dark brown, leather-textured armchair with a curved backrest and integrated armrests, rectangular seat cushion with studs on armrests and bottom, and four short black legs, detailed with visible stitching on the backrest and seat cushion."", ""Dark brown leather armchair with curved backrest, integrated armrests, studded cushion, and four short black legs."", ""Leather armchair with curved backrest, integrated armrests, studded cushion, and black legs."", ""Dark brown armchair with curved backrest, studded cushion, and black legs."", ""Leather-textured armchair with curved backrest, studded cushion, and legs."", ""Armchair with curved backrest, studded cushion, and black legs."", ""Brown leather armchair with curved backrest and legs."", ""Armchair with studded cushion and black legs."", ""Leather armchair with curved backrest."", ""Studded armchair with black legs."", ""Brown studded armchair.""]",False,False,0,False,raw/3dmodels/original/R/B07DBHB67R.glb
1593ecb5689fe31682459b1be70e4a41f4c4bf2de26841736af08d56585985e7,Q/B075YP3BHQ.glb,4.926708221435547,"[""A wooden barstool with a warm reddish-brown frame, light grey cushioned rectangular seat and backrest, slightly curved top backrest edge, and horizontal support bars forming a cross pattern at the lower part of the legs for added stability."", ""A wooden barstool with grey cushioned seat, reddish-brown frame, curved top, and cross-patterned lower supports."", ""Wooden barstool with a reddish-brown frame, gray cushioned seat, and supportive cross-patterned base."", ""Barstool with reddish-brown frame, grey seat and cross-based supports."", ""Reddish-brown wooden barstool with cushioned grey seat and backrest."", ""Wooden barstool with gray seat and cross-shaped lower supports."", ""Grey-seated barstool with cross-patterned wooden supports."", ""Barstool with grey seat and cross-pattern support."", ""Cushioned barstool with cross-patterned base."", ""Grey-seated wooden barstool."", ""Barstool with supports.""]",False,False,0,False,raw/3dmodels/original/Q/B075YP3BHQ.glb
1595034693b6a2205f49fd2971837b2c50ec388d6f52f7efb5d76905e40e2d01,3/B07B4L9BQ3.glb,5.760222434997559,"[""Rectangular ottoman with slightly rounded top cushion, covered in peach-colored leather-like material, dark wooden legs with small metallic wheels."", ""Rectangular ottoman, slightly rounded top cushion, peach-colored leather, dark wooden legs with wheels."", ""Slightly rounded rectangular ottoman, peach leather cover, with wheeled wood legs."", ""Peach-colored leather ottoman, rounded top, dark wooden legs with wheels."", ""Rectangular ottoman with leather-like peach cover, wheeled wooden legs."", ""Leather ottoman, rounded top, wheeled wood legs."", ""Peach leather ottoman, dark legs with wheels."", ""Rounded leather ottoman, wooden legs, wheels."", ""Ottoman with wooden legs and wheels."", ""Peach ottoman with wooden wheels."", ""Ottoman, wood, wheels.""]",False,False,0,False,raw/3dmodels/original/3/B07B4L9BQ3.glb
15a0027280b052d7ac8461da1314ca69f0f3e702d9a9d0945ea97518562493b1,G/B07HK3F2GG.glb,4.586651802062988,"[""A floor lamp with a white cylindrical shade at the top, a vertical black cylindrical main rod, two parallel thin black rods supporting a black rectangular horizontal platform, and a silver circular flat base."", ""A floor lamp with a white cylindrical shade, black rods, and a flat silver base."", ""White-shaded floor lamp with black rods and silver base."", ""A floor lamp with black rods and a silver base."", ""Floor lamp with cylindrical shade and metallic base."", ""White and black lamp with a silver base."", ""Floor lamp with thin black rods."", ""White-shaded lamp with a black platform."", ""Black and silver floor lamp."", ""Floor lamp with silver base."", ""Black and white lamp.""]",False,False,0,False,raw/3dmodels/original/G/B07HK3F2GG.glb
15a6f0f086b6938b02ac1a6c88fd29191f795402871e7f009504a63245a74f29,M/B07BWLJR3M.glb,4.7777204513549805,"[""An L-shaped sectional sofa with light beige fabric, six thick seat and back cushions, rectangular armrests, short wooden legs, and a modern minimalistic design. The sofa sections form a right angle, oriented from a top view with the right angle opening towards the bottom right."", ""L-shaped beige sofa with six cushions, rectangular armrests, and short wooden legs, minimalistic design."", ""Sectional beige sofa in L-shape with six cushions, minimalist style."", ""Beige L-shaped sofa with six cushions and wooden legs."", ""Minimalist L-shaped sofa with six cushions, beige fabric."", ""Beige sectional sofa in L-shape, six cushions."", ""Sofa with six cushions, minimalistic L-design."", ""L-shaped beige fabric sofa with cushions."", ""Minimalist L-shaped beige sofa."", ""Beige sofa in L-shape."", ""L-shaped beige sofa.""]",False,False,0,False,raw/3dmodels/original/M/B07BWLJR3M.glb
15b64333fd3e49f37472e644cbed57f74c84b234fe60dace67af04890fce3229,T/B07B4W1Y9T.glb,5.146352291107178,"[""A bed with a light beige curved headboard, a white rectangular mattress, two flat white rectangular pillows, and a white bed skirt covering the frame, creating a sleek and minimalist look."", ""A bed with beige curved headboard, white mattress, two pillows, and a white bed skirt for a minimalist look."", ""Beige headboard bed with a white mattress, two pillows, and skirt."", ""A minimalist bed, beige headboard, white mattress, pillows, and skirt."", ""Bed with curved beige headboard, white mattress, pillows, and skirt."", ""Minimalist bed with beige headboard, white mattress, and pillows."", ""Bed with beige headboard, white mattress, and pillows."", ""White mattress bed with beige headboard and pillows."", ""Beige headboard bed with white mattress."", ""A bed with beige headboard."", ""Bed with headboard.""]",False,False,0,False,raw/3dmodels/original/T/B07B4W1Y9T.glb
15bbdf96bd85c0274c405746d8d43f6b9eef6dd6b78c5a37015c379b571f6a4e,V/B07BWM2CSV.glb,4.7467427253723145,"[""Brown sectional sofa with a left-side chaise lounge, three-seat main area, four rectangular seat cushions, matching back cushions, lower left armrest, standing on black slender cylindrical legs."", ""Brown sectional sofa with left-side chaise, three-seat area, and four cushions."", ""Brown sectional couch with left-side chaise and four cushions."", ""Brown sectional with a left-side chaise and cushions."", ""Brown sofa with left chaise and cushions."", ""Sectional couch with left-side chaise lounge."", ""Three-seater brown sofa with chaise."", ""Brown sofa with side chaise."", ""Brown sectional with chaise."", ""Brown chaise sofa."", ""Sofa with chaise.""]",False,False,0,False,raw/3dmodels/original/V/B07BWM2CSV.glb
15c2dc600277fd90855b4077e12ebbbcb5a4f0b1bb380136d5da6820a000400c,D/B08DW8W85D.glb,5.606942176818848,"[""A rectangular, three-tiered shelving unit with light wood shelves and a white metal frame, featuring four vertical supports, horizontal rods for stability, and metal cross bracing at the back for additional support."", ""Rectangular, three-tiered shelving unit with light wooden shelves and white metal frame."", ""Three-tiered shelving unit with wood shelves and white metal frame."", ""Rectangular shelving unit with wooden shelves, metal frame."", ""Three-tiered unit with wood shelves, white frame."", ""Rectangular shelf with wooden tiers, metal frame."", ""Shelf with wood tiers and white metal frame."", ""Three-tiered shelf with wood and metal."", ""Wooden shelf with white metal parts."", ""Wooden, metal-framed three-tiered shelf."", ""Wooden three-tier shelf.""]",False,False,0,False,raw/3dmodels/original/D/B08DW8W85D.glb
15d30812ad3044c6d4e9643da7b279e717d95c36ca39152146a86d144c28e21d,7/B07B4CZP57.glb,4.538599967956543,"[""A rectangular, dark gray ottoman with a flat, slightly domed cushioned top, rounded edges, short square wooden legs, visible seams, and a separation line between the cushion and base, all in a leather or faux leather material."", ""Rectangular dark gray ottoman, domed cushion top, rounded edges, square wooden legs, visible seams, leather material."", ""Dark gray rectangular ottoman, cushioned top, rounded edges, square wooden legs, faux leather."", ""Rectangular ottoman, dark gray, rounded edges, wooden legs, visible seams, leather."", ""Dark gray ottoman, cushioned top, rounded edges, wooden legs, leather."", ""Rectangular ottoman, dark gray, round edges, wooden legs, leather."", ""Gray ottoman, cushion top, wooden legs, rounded corners."", ""Dark gray ottoman, cushioned top, wooden legs."", ""Gray ottoman with wooden legs."", ""Gray ottoman, wooden legs."", ""Ottoman with legs.""]",False,False,0,False,raw/3dmodels/original/7/B07B4CZP57.glb
1601c8aad50aa6745c6cdc376a89f98861bb5b625eee3c13ddd9d34653fee369,2/B075X4F3Z2.glb,4.859539985656738,"[""A 3-seater sofa in light grey or beige with a rectangular frame, straight arms, three rectangular backrest and seat cushions, four short tapered wooden legs, upholstered in soft woven fabric, and featuring a modern, minimalistic design."", ""3-seater sofa in light grey, rectangular frame with three rectangular backrest cushions."", ""Soft fabric 3-seater sofa with rectangular frame and backrest cushions in grey."", ""Grey 3-seater sofa with a rectangular frame and backrest cushions."", ""Light grey 3-seater sofa with rectangular cushions."", ""Grey 3-seater with rectangular cushions."", ""Grey 3-seat sofa with cushions."", ""3-seat sofa in grey."", ""Grey three-seater sofa."", ""Grey 3-seater."", ""3-seater.""]",False,False,0,False,raw/3dmodels/original/2/B075X4F3Z2.glb
1605732a9c537dd94563f9e880450a3553922fa79972b35adb3ce2187dc1ce9a,Y/B084W2SXVY.glb,4.997521877288818,"[""Upholstered light gray contemporary dining chair with a tall, gently curved backrest, rectangular padded seat, dark brown tapered wooden legs, and simple cross supports for added stability."", ""Light gray, contemporary dining chair with curved backrest and cross supports."", ""Upholstered gray chair with dark wooden legs and curved backrest."", ""Modern dining chair with curved backrest and cross supports."", ""Gray dining chair with wooden legs and backrest support."", ""Gray upholstered chair with wooden legs."", ""Contemporary chair with cross supports."", ""Gray chair with wooden legs."", ""Dining chair with backrest."", ""Gray modern chair."", ""Chair.""]",False,False,0,False,raw/3dmodels/original/Y/B084W2SXVY.glb
160bd9f6d383be44ef82e4d8b5075e638269478a2ed9bffb6211c1703107a8c7,W/B07B4M68LW.glb,5.324590682983398,"[""Rectangular prism ottoman with a thick, rounded off-white top cushion, a matching square base, four curved natural wood legs with metallic casters, visible seams, and smooth textile texture. Proportional height for stability."", ""Rectangular ottoman, off-white cushion, square base, four curved wood legs with casters, visible seams, smooth texture."", ""Rectangular ottoman with thick cushion, curved wooden legs, metallic casters, and visible seams."", ""Off-white rectangular ottoman, square base, curved wooden legs on casters."", ""Ottoman with plush cushion, square base, wooden curved legs."", ""Thick cushioned ottoman, wooden legs with metallic casters."", ""Rectangular ottoman, curved wooden legs, casters."", ""Off-white ottoman, square base, wood legs."", ""Thick cushion ottoman with curved legs."", ""Rectangular ottoman with wooden legs."", ""Ottoman with wood legs.""]",False,False,0,False,raw/3dmodels/original/W/B07B4M68LW.glb
